id;username;title;subscribers;link
1287636985;@InfoDefMagyarok;InfoDefMagyarok;174;https://t.me/InfoDefMagyarok
1823210291;@infodefGERMANY;InfoDefenseDEUTSCH;32128;https://t.me/infodefGERMANY
1809799955;@infodefGREECE;InfoDefenseGREEK;651;https://t.me/infodefGREECE
1683565518;@infodefITALY;InfoDefenseITALIA;12522;https://t.me/infodefITALY
1667212391;@InfoDefenseJPN;InfoDefenseJPN;175;https://t.me/InfoDefenseJPN
1590304022;@InfodefenseLVA;InfoDefenseLV;554;https://t.me/InfodefenseLVA
1387102125;@InfoDefenseLIT;InfoDefenseLIT // InformacijosGynyba;806;https://t.me/InfoDefenseLIT
1859710950;@InfoDefensePers;InfoDefensePER;397;https://t.me/InfoDefensePers
1551503456;@infodefPOLAND;InfoDefensePOLAND;966;https://t.me/infodefPOLAND
1812968662;@infodefPORTUGAL;InfoDefense PORTUGUÊS;1878;https://t.me/infodefPORTUGAL
1797111847;@InfoDefenseRum;InfoDefenseROM;814;https://t.me/InfoDefenseRum
1875844746;@InfoDefSERBIA;InfoDefenseSERBIA;5059;https://t.me/InfoDefSERBIA
1700708373;@infodefSPAIN;InfoDefenseESPAÑOL;13085;https://t.me/infodefSPAIN
1824761181;@InfodefTURKEY;InfoDefenseTURKIYE;448;https://t.me/InfodefTURKEY
1886175447;@InfoDefAZ;InfoDefenseAzərbaycan;187;https://t.me/InfoDefAZ
1526541312;@enplenaluz;EN PLENA LUZ;4551;https://t.me/enplenaluz
1543966835;@Separ13_13;Тринадцатый.;107168;https://t.me/Separ13_13
1173366996;@photographermilitary;Боевой (Military photographer);3787;https://t.me/photographermilitary
1759744610;@ofigennyiherson;Офигенный Херсон🇷🇺;9957;https://t.me/ofigennyiherson
1372168103;@newsWASH;🇺🇦 WASH 🇺🇦;5043;https://t.me/newsWASH
1213920854;@LPR_JCCC;Представительство ЛНР в СЦКК / LPR in JCCC;18222;https://t.me/LPR_JCCC
1872855691;@frontline_pvt;Рядовой на передовой;811;https://t.me/frontline_pvt
1526819823;@glava_lnr_info;Леонид Пасечник;17411;https://t.me/glava_lnr_info
1182694635;@LIC_LPR;ЛуганскИнформЦентр Z;31643;https://t.me/LIC_LPR
1307636625;@itspadonbass;Z. ИЦПА;11591;https://t.me/itspadonbass
1365265569;@newsalch;Алчевские новости;21007;https://t.me/newsalch
1690982166;@xoxol_ukr;ИЩИ ХОХЛОВ | ДОХЛЫЕ ХОХЛЫ | ТРУПЫ ВСУ ЗСУ МЕРТВЫЕ ВОЕННЫЕ УКРАИНЫ | ГРУЗ 200 | ПЛЕННЫЕ ХОХЛЫ УКРАИНЦЫ | ИЩИ СВОИХ | ZOV 18+;8199;https://t.me/xoxol_ukr
1355571666;@nashdonbass;Интернет-газета | Наш Донбасс;10259;https://t.me/nashdonbass
1195926326;@ia_rossa;ИА Красная Весна;10941;https://t.me/ia_rossa
1878331818;@Losevatalks;Олеся Лосева;15225;https://t.me/Losevatalks
1458650925;@nznp_lnr;НZНП | Не забудем! Не простим! | Донбасс;8315;https://t.me/nznp_lnr
1384954854;@Lisichanskinfo;«Лисичанск - колыбель Донбасса»;10762;https://t.me/Lisichanskinfo
1632743886;@The_Wrong_Side;ИЗНАНКА;30351;https://t.me/The_Wrong_Side
1762649508;@government_lnr;ПРАВИТЕЛЬСТВО ЛУГАНСКОЙ НАРОДНОЙ РЕСПУБЛИКИ;12909;https://t.me/government_lnr
1505837260;@imsindi_z;Графиня☢️изменившимся лицомъ бѣжитъ пруду;51223;https://t.me/imsindi_z
1655517496;@negumanitarnaya_pomosch_Z;НгП раZVедка;11013;https://t.me/negumanitarnaya_pomosch_Z
1205526059;@aupch_lnr;Омбудсмен ЛНР Виктория Сердюкова;1609;https://t.me/aupch_lnr
